
---------- Begin Simulation Statistics ----------
simSeconds                                   0.055057                       # Number of seconds simulated (Second)
simTicks                                  55056581060                       # Number of ticks simulated (Tick)
finalTick                                 55056581060                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    186.58                       # Real time elapsed on the host (Second)
hostTickRate                                295079040                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1164180                       # Number of bytes of host memory used (Byte)
simInsts                                     22072986                       # Number of instructions simulated (Count)
simOps                                       43435221                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   118301                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     232793                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          2500                       # Clock period in ticks (Tick)
system.cpu.numCycles                        175899621                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               7.969000                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.125486                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        43903288                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      961                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       43847639                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   1695                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               469022                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            759791                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 286                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           172901538                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.253599                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.145673                       # Number of insts issued each cycle (Count)
system.cpu.fetch.nisnDist::mean              0.257179                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             1.308801                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                165391378     95.66%     95.66% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                   917619      0.53%     96.19% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                    24719      0.01%     96.20% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                   324670      0.19%     96.39% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                   914559      0.53%     96.92% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                   628035      0.36%     97.28% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                   330893      0.19%     97.47% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                  1215594      0.70%     98.18% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                  3154071      1.82%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            172901538                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts              22590602                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             0.128429                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches            5019127                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.028534                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles      4417711                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst        3755756                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total           3755756                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst       3755756                       # number of overall hits (Count)
system.cpu.icache.overallHits::total          3755756                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         3319                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            3319                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         3319                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           3319                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst   2121632939                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total   2121632939                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst   2121632939                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total   2121632939                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst      3759075                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total       3759075                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst      3759075                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total      3759075                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000883                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000883                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000883                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000883                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 639238.607713                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 639238.607713                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 639238.607713                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 639238.607713                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs        10957                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           27                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs     405.814815                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks         1986                       # number of writebacks (Count)
system.cpu.icache.writebacks::total              1986                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst          821                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           821                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          821                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          821                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         2498                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         2498                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         2498                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         2498                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst   1465307934                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total   1465307934                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst   1465307934                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total   1465307934                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000665                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000665                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000665                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000665                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 586592.447558                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 586592.447558                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 586592.447558                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 586592.447558                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                   1986                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst      3755756                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total         3755756                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst         3319                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total          3319                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst   2121632939                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total   2121632939                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst      3759075                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total      3759075                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000883                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000883                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 639238.607713                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 639238.607713                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          821                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          821                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst         2498                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total         2498                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst   1465307934                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total   1465307934                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000665                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000665                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 586592.447558                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 586592.447558                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  55056581060                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           506.989412                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs              3758253                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               2497                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs            1505.107329                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick              436635                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   506.989412                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.990214                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.990214                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          509                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           28                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1           97                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2           25                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3          135                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          224                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024     0.994141                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses            7520647                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses           7520647                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  55056581060                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                     20670                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    1604545                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                  1237784                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts               43904249                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                  648                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                  6821900                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 3699486                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                   472                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                      1157                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                  1235870                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents            421                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect           4229                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        16952                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts                21181                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 43817359                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                43748867                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  31670297                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  48583830                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        0.248715                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.651869                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           5008                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED  55056581060                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  55056581060                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                     3654922                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                   64661                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                   78                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                 421                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                  21336                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                62532                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                    708                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples            6757239                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean             20.137139                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev           750.256685                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9                6735071     99.67%     99.67% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                  205      0.00%     99.67% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                 2329      0.03%     99.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                  155      0.00%     99.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                   18      0.00%     99.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                   22      0.00%     99.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                    3      0.00%     99.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                    3      0.00%     99.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                   10      0.00%     99.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                 11      0.00%     99.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119                 19      0.00%     99.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129                 23      0.00%     99.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139                 45      0.00%     99.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                 64      0.00%     99.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                 63      0.00%     99.72% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169                102      0.00%     99.72% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                100      0.00%     99.72% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                 88      0.00%     99.72% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                100      0.00%     99.72% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                 59      0.00%     99.72% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                 67      0.00%     99.72% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                 88      0.00%     99.72% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                 59      0.00%     99.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                 92      0.00%     99.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                 56      0.00%     99.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                  6      0.00%     99.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                  4      0.00%     99.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                  4      0.00%     99.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows            18373      0.27%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value           333766                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total              6757239                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                 6863547                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 3692077                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                       802                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                       335                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  55056581060                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                 3760722                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                      1939                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  55056581060                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  55056581060                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                  20670                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  2853413                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                 7538187                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          25314                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                   6196533                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles             156267421                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts               43965444                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                 25057                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                 129934                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents               10069365                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents              146154124                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands            81325136                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   152226623                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 51897388                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                     93255                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              80319156                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  1005971                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     249                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 233                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   2982034                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                        213355747                       # The number of ROB reads (Count)
system.cpu.rob.writes                        87877161                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 22072986                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   43435221                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    81                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       313                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                    488                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                   2446                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                      2934                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                   488                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                  2446                       # number of overall hits (Count)
system.l2.overallHits::total                     2934                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 2005                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data                 5004                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                    7009                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                2005                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data                5004                       # number of overall misses (Count)
system.l2.overallMisses::total                   7009                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst      1459700227                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data      3419245804                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total         4878946031                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst     1459700227                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data     3419245804                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total        4878946031                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst               2493                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data               7450                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                  9943                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst              2493                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data              7450                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total                 9943                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.804252                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.671678                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.704918                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.804252                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.671678                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.704918                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 728030.038404                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 683302.518785                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    696097.307890                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 728030.038404                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 683302.518785                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   696097.307890                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
