
---------- Begin Simulation Statistics ----------
simSeconds                                   0.770776                       # Number of seconds simulated (Second)
simTicks                                 770776291093                       # Number of ticks simulated (Tick)
finalTick                                770776291093                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   2826.75                       # Real time elapsed on the host (Second)
hostTickRate                                272672037                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    5607312                       # Number of bytes of host memory used (Byte)
simInsts                                    340552324                       # Number of instructions simulated (Count)
simOps                                      671455510                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   120475                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     237536                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          2500                       # Clock period in ticks (Tick)
system.cpu.numCycles                       2462544062                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               7.231030                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.138293                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       672800690                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1001                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      672595550                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   1811                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              1346175                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1359028                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 317                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          2432909097                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.276457                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.198920                       # Number of insts issued each cycle (Count)
system.cpu.fetch.nisnDist::8                 47719840      1.96%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total           2432909097                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             343429646                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             0.139461                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           76545518                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.031084                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     58413239                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst       57564061                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          57564061                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      57564061                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         57564061                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         3723                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            3723                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         3723                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           3723                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst  33955381822                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total  33955381822                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst  33955381822                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total  33955381822                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     57567784                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      57567784                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     57567784                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     57567784                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000065                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000065                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000065                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000065                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 9120435.622348                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 9120435.622348                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 9120435.622348                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 9120435.622348                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs        16048                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           76                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs     211.157895                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks         2349                       # number of writebacks (Count)
system.cpu.icache.writebacks::total              2349                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst          859                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           859                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          859                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          859                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         2864                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         2864                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         2864                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         2864                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst  25050456077                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total  25050456077                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst  25050456077                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total  25050456077                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000050                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000050                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000050                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000050                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 8746667.624651                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 8746667.624651                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 8746667.624651                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 8746667.624651                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                   2349                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst     57564061                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total        57564061                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst         3723                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total          3723                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst  33955381822                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total  33955381822                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst     57567784                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total     57567784                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000065                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000065                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 9120435.622348                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 9120435.622348                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          859                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          859                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst         2864                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total         2864                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst  25050456077                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total  25050456077                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000050                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000050                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 8746667.624651                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 8746667.624651                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 770776291093                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           511.781655                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs             57566924                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               2863                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs           20107.203633                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick              436635                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   511.781655                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999574                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999574                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           29                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1          117                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3          137                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          229                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses          115138431                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses         115138431                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 770776291093                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    177072                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    1675242                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                   486371                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              672801691                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                  645                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                104254784                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                56863463                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                   491                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                      1141                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                   484446                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents           1194                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect          15851                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       159890                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               175741                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                672512473                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               672504871                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 487294948                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 746931020                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        0.273094                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.652396                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           5008                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED 770776291093                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 770776291093                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                    56784353                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                  126058                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                  305                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                1194                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                  75393                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                   20                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                    721                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples          104128726                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              2.775237                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            25.459886                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9              104113442     99.99%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                  229      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                 1993      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                  155      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                   15      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                   20      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                    1      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                    7      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                    6      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                  9      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119                 28      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129                 30      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139                 51      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                 59      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                 55      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169                115      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                 99      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                 77      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                 98      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                 83      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                 70      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                 73      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                 79      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                 94      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                 55      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                  4      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                 10      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                  6      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows            11763      0.01%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value            62357                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total            104128726                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses               104208340                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                56843745                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                       880                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                      3673                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 770776291093                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                57569358                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                      2039                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 770776291093                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 770776291093                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                 177072                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                 34610313                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                 3541660                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          26738                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                  94924664                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles            2299628650                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts              672989510                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                 20104                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                 107940                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                 117091                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents             2299576595                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents               4                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands          1249810962                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                  2333684788                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                795415452                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                     94842                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps            1246754807                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  3056146                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     265                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 239                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  43668658                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                       3062815571                       # The number of ROB reads (Count)
system.cpu.rob.writes                      1345896132                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                340552324                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                  671455510                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   112                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       313                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                    855                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                   2238                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                      3093                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                   855                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                  2238                       # number of overall hits (Count)
system.l2.overallHits::total                     3093                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 2005                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data                 5047                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                    7052                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                2005                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data                5047                       # number of overall misses (Count)
system.l2.overallMisses::total                   7052                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst     25042058601                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data      3351567379                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total        28393625980                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst    25042058601                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data     3351567379                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total       28393625980                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst               2860                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data               7285                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                 10145                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst              2860                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data              7285                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total                10145                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.701049                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.692793                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.695121                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.701049                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.692793                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.695121                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 12489804.788529                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 664071.206459                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    4026322.458877                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 12489804.788529                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 664071.206459                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   4026322.458877                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.demandMshrHits::cpu.inst                  1                       # number of demand (read+write) MSHR hits (Count)
system.l2.demandMshrHits::total                     1                       # number of demand (read+write) MSHR hits (Count)
system.l2.overallMshrHits::cpu.inst                 1                       # number of overall MSHR hits (Count)
system.l2.overallMshrHits::total                    1                       # number of overall MSHR hits (Count)
system.l2.demandMshrMisses::cpu.inst             2004                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data             5047                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total                7051                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            2004                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data            5047                       # number of overall MSHR misses (Count)
