
---------- Begin Simulation Statistics ----------
simSeconds                                   1.083432                       # Number of seconds simulated (Second)
simTicks                                 1083432336019                       # Number of ticks simulated (Tick)
finalTick                                1083432336019                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   2195.29                       # Real time elapsed on the host (Second)
hostTickRate                                493526881                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1621908                       # Number of bytes of host memory used (Byte)
simInsts                                     70169549                       # Number of instructions simulated (Count)
simOps                                      127860612                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    31964                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      58243                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          2500                       # Clock period in ticks (Tick)
system.cpu.numCycles                       3461445164                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                              49.329734                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.020272                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       128725977                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      952                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      138222045                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   2231                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               866311                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1307229                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 277                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          3456817085                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.039985                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.428598                       # Number of insts issued each cycle (Count)
system.cpu.fetch.icacheWaitRetryStallCycles          168                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                  12002599                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                  6358                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples         3456817085                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              0.037402                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             0.510046                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0               3435037343     99.37%     99.37% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                  2052029      0.06%     99.43% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                  1858086      0.05%     99.48% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                   986340      0.03%     99.51% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                   744361      0.02%     99.53% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                  1859692      0.05%     99.59% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                  1329893      0.04%     99.63% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                  3285396      0.10%     99.72% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                  9663945      0.28%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total           3456817085                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts              70916630                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             0.020488                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           11472264                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.003314                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     12887072                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst       11990444                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          11990444                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      11990444                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         11990444                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst        12155                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total           12155                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst        12155                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total          12155                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst   3082421494                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total   3082421494                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst   3082421494                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total   3082421494                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     12002599                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      12002599                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     12002599                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     12002599                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.001013                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.001013                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.001013                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.001013                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 253592.883093                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 253592.883093                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 253592.883093                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 253592.883093                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs        14702                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           18                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs     816.777778                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks        10825                       # number of writebacks (Count)
system.cpu.icache.writebacks::total             10825                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst          818                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           818                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          818                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          818                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst        11337                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total        11337                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst        11337                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total        11337                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst   2556158944                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total   2556158944                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst   2556158944                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total   2556158944                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000945                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000945                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000945                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000945                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 225470.489900                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 225470.489900                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 225470.489900                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 225470.489900                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                  10825                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst     11990444                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total        11990444                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst        12155                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total         12155                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst   3082421494                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total   3082421494                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst     12002599                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total     12002599                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.001013                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.001013                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 253592.883093                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 253592.883093                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          818                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          818                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst        11337                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total        11337                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst   2556158944                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total   2556158944                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000945                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000945                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 225470.489900                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 225470.489900                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 1083432336019                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           508.848367                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs             12001780                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs              11336                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs            1058.731475                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick              436635                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   508.848367                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.993844                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.993844                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          509                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0            7                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1           56                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2           70                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3           28                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          348                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024     0.994141                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses           24016534                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses          24016534                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 1083432336019                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                     27613                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    5962269                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                 85115936                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              128726929                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                 1163                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 23525105                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                13563862                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                   468                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                     11306                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                 85100652                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents           1916                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect           5428                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        20554                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts                25982                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                138140627                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               128422965                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  87995264                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 137749445                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        0.037101                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.638807                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           5008                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED 1083432336019                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 1083432336019                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                    13953236                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                  134524                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                  245                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                1916                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                  61026                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads              9711035                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                    843                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples           23390581                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean           1104.478338                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev         213219.525453                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9               22289549     95.29%     95.29% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                  241      0.00%     95.29% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                33642      0.14%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                  257      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                   28      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                   29      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                    6      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                    6      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                   11      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                  5      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119                 25      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129                 27      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139                 41      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                 58      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                 62      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169                103      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                104      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                 82      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                 94      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                 60      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                 77      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                 87      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                 52      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                 92      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                 44      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                  6      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                  5      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                  4      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                  4      0.00%     95.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows          1065780      4.56%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value       1029971616                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total             23390581                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                33189597                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                13539557                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                      2387                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                      2646                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 1083432336019                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                12004119                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                      1852                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 1083432336019                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 1083432336019                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                  27613                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  8264496                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles              2519577561                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          25343                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                  17304165                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles             911617907                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts              128925166                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents               1967744                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                5352892                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents              851937494                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents               57146082                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands           192765989                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   394880135                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                142874081                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                  13161865                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps             190962157                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  1803823                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     249                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 233                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  17882446                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                       3572028204                       # The number of ROB reads (Count)
system.cpu.rob.writes                       257558058                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 70169549                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                  127860612                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   137                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       313                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                   9275                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                  64158                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                     73433                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                  9275                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                 64158                       # number of overall hits (Count)
system.l2.overallHits::total                    73433                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 2057                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data                39669                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                   41726                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                2057                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data               39669                       # number of overall misses (Count)
system.l2.overallMisses::total                  41726                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst      2484176458                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data     17112223007                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total        19596399465                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst     2484176458                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data    17112223007                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total       19596399465                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst              11332                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data             103827                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                115159                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst             11332                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data            103827                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total               115159                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.181521                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.382068                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.362334                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.181521                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.382068                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.362334                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 1207669.644142                       # average overall miss latency in ticks ((Tick/Count))
