
---------- Begin Simulation Statistics ----------
simSeconds                                   0.189675                       # Number of seconds simulated (Second)
simTicks                                 189674556061                       # Number of ticks simulated (Tick)
finalTick                                189674556061                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    216.03                       # Real time elapsed on the host (Second)
hostTickRate                                878009633                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1185680                       # Number of bytes of host memory used (Byte)
simInsts                                     26422505                       # Number of instructions simulated (Count)
simOps                                       51319077                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   122311                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     237557                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          2500                       # Clock period in ticks (Tick)
system.cpu.numCycles                        605988998                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                              22.934578                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.043602                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        51783928                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      995                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       51660101                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   1821                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               465840                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            799101                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 311                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           175397402                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.294532                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.218203                       # Number of insts issued each cycle (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            175397402                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts              26928324                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             0.044437                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches            5705809                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.009416                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles      5118039                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst        4436804                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total           4436804                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst       4436804                       # number of overall hits (Count)
system.cpu.icache.overallHits::total          4436804                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         3730                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            3730                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         3730                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           3730                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst 510928069961                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total 510928069961                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst 510928069961                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total 510928069961                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst      4440534                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total       4440534                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst      4440534                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total      4440534                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000840                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000840                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000840                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000840                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 136978034.842091                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 136978034.842091                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 136978034.842091                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 136978034.842091                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs        16025                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           76                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs     210.855263                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks         2358                       # number of writebacks (Count)
system.cpu.icache.writebacks::total              2358                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst          857                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           857                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          857                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          857                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         2873                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         2873                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         2873                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         2873                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst 376511466641                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total 376511466641                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst 376511466641                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total 376511466641                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000647                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000647                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000647                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000647                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 131051676.519666                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 131051676.519666                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 131051676.519666                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 131051676.519666                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                   2358                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst      4436804                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total         4436804                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst         3730                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total          3730                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst 510928069961                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total 510928069961                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst      4440534                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total      4440534                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000840                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000840                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 136978034.842091                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 136978034.842091                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          857                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          857                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst         2873                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total         2873                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst 376511466641                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total 376511466641                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000647                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000647                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 131051676.519666                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 131051676.519666                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 189674556061                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           511.112718                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs              4439676                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               2872                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs            1545.848189                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick              436635                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   511.112718                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.998267                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.998267                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           29                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1          117                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          366                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses            8883940                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses           8883940                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 189674556061                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                     21894                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    1604428                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                   166446                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts               51784923                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                  714                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                  8251843                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 4527170                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                   489                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                      1144                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                   164492                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents            434                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect           4453                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        17908                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts                22361                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 51626312                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                51620997                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  36995852                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  56735747                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        0.085185                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.652073                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           5008                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED 189674556061                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 189674556061                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                     4397161                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                   63061                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                   97                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                 434                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                  21449                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                   20                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                    749                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples            8188782                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              5.485834                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            90.712889                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9                8169833     99.77%     99.77% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                  299      0.00%     99.77% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                 5524      0.07%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                  187      0.00%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                   18      0.00%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                   34      0.00%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                   11      0.00%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                    3      0.00%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                    8      0.00%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                    6      0.00%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                  9      0.00%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119                 28      0.00%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129                 30      0.00%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139                 51      0.00%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                 59      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                 55      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169                115      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                 99      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                 77      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                 98      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                 83      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                 70      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                 73      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                 79      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                 94      0.00%     99.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                 55      0.00%     99.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                  4      0.00%     99.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                 10      0.00%     99.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                  6      0.00%     99.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows            11764      0.14%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value            62357                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total              8188782                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                 8228945                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 4519673                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                      1009                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                       591                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 189674556061                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                 4442057                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                      1989                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 189674556061                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 189674556061                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                  21894                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  3486254                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                 2580472                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          26738                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                   7343700                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles             161938344                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts               51866613                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                 18360                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                 108241                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                 119102                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents              161706389                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents               4                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands            93210944                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   176475871                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 60616131                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                    901530                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              92189241                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  1021694                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     265                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 239                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   3856811                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                        223760821                       # The number of ROB reads (Count)
system.cpu.rob.writes                       103636429                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 26422505                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   51319077                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   114                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       313                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                    866                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                   8832                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                      9698                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                   866                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                  8832                       # number of overall hits (Count)
system.l2.overallHits::total                     9698                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 2003                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data                 7964                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                    9967                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                2003                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data                7964                       # number of overall misses (Count)
system.l2.overallMisses::total                   9967                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst    376502983716                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data      4352181742                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total       380855165458                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst   376502983716                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data     4352181742                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total      380855165458                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst               2869                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data              16796                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                 19665                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst              2869                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data             16796                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total                19665                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.698153                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.474161                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.506840                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.698153                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.474161                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.506840                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 187969537.551672                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 546481.886238                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    38211614.874887                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 187969537.551672                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 546481.886238                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   38211614.874887                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.demandMshrHits::cpu.inst                  1                       # number of demand (read+write) MSHR hits (Count)
system.l2.demandMshrHits::total                     1                       # number of demand (read+write) MSHR hits (Count)
system.l2.overallMshrHits::cpu.inst                 1                       # number of overall MSHR hits (Count)
system.l2.overallMshrHits::total                    1                       # number of overall MSHR hits (Count)
system.l2.demandMshrMisses::cpu.inst             2002                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data             7964                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total                9966                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            2002                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data            7964                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total               9966                       # number of overall MSHR misses (Count)
system.l2.overallMshrUncacheable::cpu.data       320650                       # number of overall MSHR uncacheable misses (Count)
system.l2.overallMshrUncacheable::total        320650                       # number of overall MSHR uncacheable misses (Count)
